number,path,date,time,white,black,white elo,black elo,time control,event,moves
3,FA0iQ2iK,2014.07.25,08:37:27,red_ind,Economist,1451,1615,240+0,Rated Blitz game,1. e4 b6 2. Nf3 Bb7 3. Nc3 g6 4. Bc4 Bg7 5. Bxf7+ Kxf7 6. Ng5+ Ke8 7. Qf3 Nf6 8. d3 h6 9. Nh3 g5 10. Be3 d6 11. a4 Nc6 12. a5 Ne5 13. Qe2 Nfg4 14. a6 Bc6 15. Nd5 Nxe3 16. Nxe3 Kd7 17. Nf5 Bf6 18. d4 Ng6 19. d5 Nf4 20. dxc6+ Kxc6 21. Qc4+ Kd7 22. Nxf4 gxf4 23. Qb5+ c6 24. Qd3 Bxb2 25. Rd1 Be5 26. Nh4 h5 27. Qh3+ Kc7 28. Nf5 e6 29. Nd4 c5 30. Nxe6+ Kd7 31. Nxd8+ Kxd8 32. Qh4+ Kc7 33. Qe7+ Kc6 34. Qe6 Rae8 35. Qf7 h4 36. Qb7+ Kb5 37. Rb1+ Kc4 38. Qd5+ Kc3 39. Rb3+ Kxc2 40. Qd3+ Kc1 41. O-O# 1-0
1,CWjQfeKU,2014.07.25,09:37:44,tomi1979,ebitalesh7,1575,1529,300+8,Rated Classical game,1. e4 d6 2. d4 e5 3. dxe5 dxe5 4. Qxd8+ Kxd8 5. Nf3 f6 6. Bc4 Bg4 7. Nh4 c6 8. O-O Bc5 9. Nf5 Bxf5 10. exf5 Nd7 11. Rd1 Kc7 12. Nc3 Ne7 13. Ne4 Rhd8 14. Be3 Bxe3 15. fxe3 Nxf5 16. Be6 Nxe3 17. Rd6 Nxc2 18. Rad1 Nd4 19. Bxd7 Rxd7 20. Rxd7+ Kxd7 21. Nc5+ Kc7 22. b4 b6 23. Na6+ Kb7 24. b5 Nxb5 25. Nb4 Nd4 26. Kf2 c5 27. Nd5 Kc6 28. Ne7+ Kd6 29. Nf5+ Ke6 30. Nxg7+ Kf7 31. Nh5 b5 32. Ng3 Rg8 33. Ne4 c4 34. Nd6+ Ke6 35. Ne4 f5 36. Nc5+ Kd5 37. Nd7 Rg6 38. Nf8 Rg7 39. Ke3 f4+ 40. Kf2 e4 41. g3 e3+ 42. Kg2 f3+ 43. Kh3 Ke4 44. Rxd4+ Kxd4 45. Ne6+ Kd3 46. Nxg7 c3 47. Nf5 e2 48. Nh4 f2 49. Ng2 h5 50. Nf4+ Ke3 51. Ng2+ Kf3 52. Nh4+ Ke4 53. g4 f1=Q+ 54. Kg3 e1=B# 0-1
0,lMm4gYat,2014.07.25,12:22:13,mc30,Pitsacz,1272,1432,300+4,Rated Blitz game,1. Nf3 d5 2. d4 Nc6 3. e3 a6 4. Na3 Bf5 5. Bd3 Be4 6. Ne5 Nb4 7. c3 Nxd3+ 8. Nxd3 e6 9. f3 Bg6 10. Ne5 f6 11. Nxg6 hxg6 12. O-O f5 13. c4 dxc4 14. Nxc4 Qh4 15. h3 Rh5 16. Qa4+ c6 17. e4 b5 18. Qc2 bxc4 19. exf5 Qxd4+ 20. Rf2 Bc5 21. Kh1 Qxf2 22. Qxf2 Bxf2 23. g4 Rh8 24. Bf4 Rd8 25. fxe6 Ke7 26. Kg2 Bh4 27. Bc7 Rd2+ 28. Kf1 Nf6 29. Bf4 Rxb2 30. Be5 Rf2+ 31. Ke1 Kxe6 32. Bxf6 gxf6 33. Rd1 Re8 34. f4 Kf7# 0-1
0,uVFHA9Xy,2014.07.25,14:32:22,alc_rabie,Vax,1807,1790,900+0,Rated Classical game,1. e4 d6 2. Nf3 Nf6 3. d4 g6 4. e5 dxe5 5. Nxe5 Bg7 6. Bc4 O-O 7. c3 Nc6 8. Nxc6 bxc6 9. O-O Qd6 10. Nd2 Ng4 11. g3 c5 12. Ne4 Qc6 13. Nxc5 Bf5 14. b3 Rad8 15. Qe2 Bf6 16. Be3 e5 17. h3 Nxe3 18. fxe3 exd4 19. exd4 Bxh3 20. Ne6 fxe6 21. Rf2 Be7 22. g4 Rxf2 23. Qxf2 Bxg4 24. Re1 Rf8 25. Qg3 Bf5 26. d5 exd5 27. Bxd5+ Qxd5 28. Rxe7 Qc5+ 29. Re3 Re8 30. Kf2 Rxe3 31. Qxe3 Qxe3+ 32. Kxe3 Bb1 33. a3 Ba2 34. b4 Bb3 35. Kf4 Kf7 36. Kg5 Kg7 37. Kf4 Kf6 38. Kg3 Kf5 39. Kh4 g5+ 40. Kg3 h5 41. Kh3 Kf4 42. Kh2 g4 43. Kg2 h4 44. Kg1 Kf3 45. Kh2 c6 46. Kg1 g3 47. Kh1 h3 48. Kg1 Bd5 49. a4 h2+ 50. Kh1 Kf2# 0-1
1,1gFtH1lZ,2014.07.25,19:54:09,miri13511,YangWenli,1540,1618,480+5,Rated Classical game,1. e4 e5 2. Bc4 Nc6 3. Nf3 h6 4. b3 Nf6 5. d3 Be7 6. Bb2 d6 7. h3 O-O 8. d4 exd4 9. Bxd4 Nxd4 10. Qxd4 c5 11. Qd3 a6 12. c3 b5 13. Bd5 Nxd5 14. exd5 Bf6 15. O-O b4 16. a3 bxc3 17. Nxc3 Rb8 18. Rab1 Qa5 19. Ne4 Be7 20. a4 Bf5 21. Qe3 Rfe8 22. Qf4 Bxe4 23. Qxe4 Bf6 24. Qg4 Qc3 25. Qg3 Rxb3 26. Rxb3 Qxb3 27. Qxd6 Qxa4 28. Qxc5 Be7 29. d6 Bd8 30. Ne5 Qa5 31. Qxa5 Bxa5 32. Nc6 Bb6 33. d7 Ra8 34. Rd1 Bd8 35. Ne5 a5 36. Kf1 a4 37. Ke2 a3 38. Nc4 a2 39. Ra1 Bf6 40. d8=Q+ Bxd8 41. Nd2 Bf6 42. Nb3 Kf8 43. Kd3 Ke7 44. Kc2 Bxa1 45. Nxa1 Ke6 46. Kb2 Ke5 47. Nb3 Ke4 48. Ka1 Kd3 49. Nc5+ Ke2 50. Ne4 Kf1 51. g3 f5 52. Nd2+ Kxf2 53. g4 f4 54. h4 Ke3 55. Nc4+ Ke2 56. Nb2 f3 57. g5 f2 58. gxh6 f1=Q+ 59. Nd1 Qxd1+ 60. Kb2 a1=B# 0-1
0,upqbR9ZQ,2014.07.25,21:33:31,Birkasaur,jskopek,1634,1500,600+0,Rated Classical game,1. e4 { [%eval 0.22] } 1... e5 { [%eval 0.25] } 2. b3 { [%eval -0.2] } 2... Nc6 { [%eval -0.16] } 3. Bb2 { [%eval -0.18] } 3... Bd6 { [%eval 0.1] } 4. Nf3 { [%eval 0.13] } 4... Nf6 { [%eval 0.11] } 5. d4?! { [%eval -0.42] } 5... Qe7?! { [%eval 0.39] } 6. d5 { [%eval 0.49] } 6... Nb4 { [%eval 0.64] } 7. a3 { [%eval 0.58] } 7... Na6 { [%eval 0.64] } 8. b4 { [%eval 0.25] } 8... c5?! { [%eval 1.15] } 9. b5 { [%eval 0.85] } 9... Nc7 { [%eval 1.0] } 10. a4?! { [%eval 0.01] } 10... O-O?! { [%eval 0.96] } 11. Bd3?! { [%eval 0.42] } 11... b6 { [%eval 0.75] } 12. h3?! { [%eval 0.22] } 12... a6?! { [%eval 1.06] } 13. Nc3 { [%eval 0.6] } 13... Nh5 { [%eval 0.54] } 14. O-O { [%eval 0.54] } 14... Qf6?! { [%eval 1.06] } 15. Nxe5?? { [%eval -3.98] } 15... Bxe5?? { [%eval 0.42] } 16. Qxh5 { [%eval 0.7] } 16... Bxc3 { [%eval 1.06] } 17. e5 { [%eval 0.95] } 17... Qh6?! { [%eval 1.6] } 18. Qxh6 { [%eval 1.62] } 18... gxh6 { [%eval 1.79] } 19. Bxc3 { [%eval 1.6] } 19... axb5?! { [%eval 2.11] } 20. d6 { [%eval 2.11] } 20... Nd5?! { [%eval 2.65] } 21. Bb2?! { [%eval 1.87] } 21... bxa4 { [%eval 1.95] } 22. Bc1? { [%eval 0.31] } 22... f6? { [%eval 1.85] } 23. Bc4 { [%eval 1.91] } 23... Bb7 { [%eval 1.98] } 24. Bxh6? { [%eval 0.17] } 24... Rf7? { [%eval 2.44] } 25. Rfd1 { [%eval 2.49] } 25... Nb4? { [%eval 4.56] } 26. Bxf7+?? { [%eval 0.23] } 26... Kxf7 { [%eval 0.37] } 27. exf6? { [%eval -0.77] } 27... Kxf6? { [%eval 1.06] } 28. Rab1? { [%eval -0.71] } 28... Nd5?! { [%eval 0.26] } 29. c4? { [%eval -0.91] } 29... Nc3 { [%eval -0.97] } 30. g4? { [%eval -2.71] } 30... Nxd1 { [%eval -2.33] } 31. Rxd1 { [%eval -2.23] } 31... Bf3?! { [%eval -1.33] } 32. Rd3 { [%eval -1.48] } 32... Be2 { [%eval -1.2] } 33. Re3 { [%eval -1.15] } 33... Bxc4 { [%eval -1.12] } 34. Rf3+? { [%eval -3.36] } 34... Ke5 { [%eval -3.15] } 35. Rf5+?! { [%eval -3.7] } 35... Kxd6 { [%eval -3.63] } 36. Rf6+ { [%eval -4.22] } 36... Kd5 { [%eval -4.18] } 37. Rxb6 { [%eval -4.62] } 37... Rf8?? { [%eval 3.83] } 38. Bxf8 { [%eval 3.69] } 38... a3 { [%eval 4.1] } 39. Bg7? { [%eval 2.78] } 39... a2 { [%eval 3.21] } 40. Rh6 { [%eval 2.92] } 40... a1=Q+? { [%eval 5.84] } 41. Bxa1 { [%eval 5.82] } 41... Bb3 { [%eval 6.48] } 42. Rxh7 { [%eval 6.44] } 42... d6?? { [%eval 10.69] } 43. Rh5+?? { [%eval 5.93] } 43... Kc4 { [%eval 5.93] } 44. f4 { [%eval 6.55] } 44... Bc2?! { [%eval 7.53] } 45. f5 { [%eval 9.63] } 45... Be4 { [%eval 19.17] } 46. Kf2?! { [%eval 9.21] } 46... Bd5?! { [%eval 11.72] } 47. Ke3 { [%eval 11.81] } 47... Kb5 { [%eval 11.67] } 48. g5 { [%eval 14.87] } 48... Bf7 { [%eval 21.87] } 49. g6 { [%eval 21.26] } 49... Bg8 { [%eval 30.88] } 50. f6 { [%eval 101.56] } 50... Be6 { [%eval 123.51] } 51. f7 { [%eval #8] } 51... Bxh3 { [%eval #7] } 52. f8=Q { [%eval #6] } 52... Bg4 { [%eval #6] } 53. Qb8+ { [%eval #5] } 53... Kc4 { [%eval #4] } 54. Rh4 { [%eval #3] } 54... d5 { [%eval #3] } 55. Rxg4+ { [%eval #2] } 55... d4+ { [%eval #2] } 56. Ke4 { [%eval #1] } 56... d3 { [%eval #1] } 57. Ke5# 1-0
0,6yf8aVFx,2014.07.25,23:45:58,bernino,Mr_Floppy,1687,1598,-,Rated Correspondence game,1. e4 g6 2. Nf3 Bg7 3. c3 c5 4. d4 cxd4 5. Nxd4 Nc6 6. Nxc6 bxc6 7. Bc4 d6 8. Qf3 f6 9. Bxg8 Rxg8 10. O-O Kf7 11. Bg5 Rf8 12. Be3 Kg8 13. e5 d5 14. exf6 Rxf6 15. Qe2 e5 16. Nd2 Qe7 17. Bg5 Rxf2 18. Qxf2 Qxg5 19. Nf3 Qe7 20. Rae1 e4 21. Nd4 Bb7 22. Qc2 c5 23. Nb5 Qg5 24. Nc7 Rc8 25. Ne6 Qg4 26. Nxg7 Kxg7 27. Qf2 Ba6 28. Qf7+ Kh6 29. Qf4+ Qxf4 30. Rxf4 Re8 31. Re3 Kg7 32. Kf2 Bd3 33. Ke1 Bb1 34. a3 Ba2 35. Kd2 h6 36. Kc2 g5 37. Rf2 d4 38. cxd4 cxd4 39. Re1 d3+ 40. Kc3 Bd5 41. Kd4 Bb7 42. Rc1 Rd8+ 43. Ke3 Rd7 44. Rd2 Kg6 45. g4 Re7 46. Rc5 Re8 47. Rc7 Bc8 48. Rxa7 Bxg4 49. Ra5 h5 50. b4 Rf8 51. Kxe4 Bf3+ 52. Ke3 g4 53. Rxd3 h4 54. Rd6+ Kg7 55. Ra7+ Kg8 56. Rg6+ Kh8 57. Rh6+ Kg8 58. Rxh4 Re8+ 59. Kf2 Rf8 60. Kg3 Bd1 61. Rxg4+ Bxg4 62. Kxg4 Rf2 63. h4 Ra2 64. Kf5 Rf2+ 65. Kg6 Rg2+ 66. Kh6 Rh2 67. h5 Re2 68. Kg6 Re6+ 69. Kf5 Rh6 70. Kg5 Rd6 71. h6 Rb6 72. h7+ Kh8 73. Kf5 Rh6 74. Ke5 Rh5+ 75. Kd6 Rh6+ 76. Kc5 Rh5+ 77. Kb6 Rh6+ 78. Ka5 Rh5+ 79. b5 Rg5 80. a4 Rh5 81. Ka6 Rh6+ 82. b6 Rg6 83. a5 Rh6 84. Kb7 Rxh7+ 85. Ka8 Rh6 86. Rc7 Rh5 87. a6 Rb5 88. b7 Kg8 89. b8=R+ Rxb8+ 90. Kxb8 Kf8 91. a7 Ke8 92. a8=R Kd8 93. Kb7# 1-0
0,VKIpFo2W,2014.07.26,03:27:10,chessaddict4,swagmeister,1572,1720,0+1,Rated Bullet game,1. e4 g6 2. f4 e6 3. Bc4 Bg7 4. Nf3 Ne7 5. O-O O-O 6. d4 c6 7. c3 d5 8. Bb3 dxe4 9. Ne5 f5 10. Qe2 Nd5 11. Be3 a5 12. Bd2 a4 13. Be1 axb3 14. axb3 Rxa1 15. Nd2 Rxe1 16. Rxe1 Bxe5 17. dxe5 Nxf4 18. Qf2 Nd5 19. Qe2 Qc7 20. Qf2 Nd7 21. Nf3 exf3 22. Qxf3 Nxe5 23. Qh3 Nf7 24. Qh4 Nf4 25. Qg3 Nd5 26. Qxc7 Nxc7 27. Rd1 e5 28. Rf1 e4 29. h3 Nd5 30. Re1 Nd6 31. Rf1 Re8 32. Rd1 Re5 33. c4 Ne7 34. Rxd6 Kf7 35. Rd1 Be6 36. Rc1 Kf6 37. Kf2 Nc8 38. Ke3 Nd6 39. Kf4 g5+ 40. Ke3 h5 41. Rd1 f4+ 42. Kf2 Nf5 43. Rd6 e3+ 44. Kf3 Nxd6 45. c5 Ne4 46. b4 Nxc5 47. b5 cxb5 48. b4 Nd3 49. g3 Nxb4 50. gxf4 gxf4 51. h4 Kf5 52. Kg2 Bd5+ 53. Kh3 Nd3 54. Kh2 Ke4 55. Kh3 f3 56. Kh2 f2 57. Kh3 Rf5 58. Kh2 e2 59. Kh3 f1=Q+ 60. Kh2 Qf2+ 61. Kh1 Kd4# 0-1
0,GBkAyVUj,2014.07.26,08:22:41,caramba,Olzhik,1736,1631,1800+0,Rated Classical game,1. d4 c5 2. c3 cxd4 3. Qxd4 Nc6 4. Qd1 e5 5. Nf3 d5 6. e3 e4 7. Nd4 Nf6 8. h3 Bd6 9. Nd2 a6 10. N2b3 b5 11. Nxc6 Qb6 12. Ncd4 b4 13. cxb4 Bxb4+ 14. Bd2 O-O 15. a3 Bc5 16. Ba5 Qd6 17. Nxc5 Qxc5 18. Bb4 Qb6 19. Bxf8 Kxf8 20. Qb3 Qd6 21. Be2 Rb8 22. Qc3 g5 23. Bg4 Nxg4 24. hxg4 Bxg4 25. Rxh7 Kg8 26. Rh1 Rc8 27. Nc6 f6 28. Ne7+ Qxe7 29. Qb4 Qc7 30. Qc3 Qd6 31. Qd4 Rc4 32. Qa7 Rc7 33. Qb8+ Bc8 34. Rd1 Kg7 35. g3 Qd7 36. Qb3 Qe6 37. Kf1 a5 38. Qxd5 Qxd5 39. Rxd5 Rc1+ 40. Kg2 Rc2 41. Rxa5 Rxb2 42. Rc1 Bg4 43. Ra7+ Kg6 44. Rcc7 Rb1 45. Rg7+ Kf5 46. Ra5+ Ke6 47. f3 exf3+ 48. Kf2 Rb2+ 49. Ke1 f2+ 50. Kf1 Be2+ 51. Kg2 Bg4 52. Ra6+ Kf5 53. Ra5+ Ke6 54. Ra6+ Kd5 55. Ra5+ Ke4 56. Re7+ Kd3 57. Rd5+ Ke2 58. Rd2+ Rxd2 59. Rf7 f1=Q+ 60. Kh2 Kd1# 0-1
4,FTUJNMZR,2014.07.26,21:00:16,topce,ZMAJ,2091,2044,0+1,Rated Bullet game,1. e3 g6 2. d4 Bg7 3. c4 c5 4. Nc3 cxd4 5. exd4 d5 6. Nf3 dxc4 7. Bxc4 Nc6 8. Qb3 a6 9. Bxf7+ Kf8 10. d5 Kxf7 11. Ng5+ Ke8 12. dxc6 bxc6 13. Qf7+ Kd7 14. Bf4 Bxc3+ 15. bxc3 Qe8 16. O-O-O# 1-0
0,cfMXS5j9,2014.07.26,22:50:15,Barkeep,yjunior13500,1684,1300,300+5,Rated Classical game,1. d4 d5 2. c4 Nf6 3. Nc3 e6 4. Nf3 c5 5. dxc5 Bxc5 6. Bg5 Nbd7 7. cxd5 Qb6 8. e3 Nxd5 9. Nxd5 Bb4+ 10. Nc3 O-O 11. Be2 Ba5 12. O-O Qxb2 13. Ne4 b6 14. Nd4 Bb7 15. Nd6 Bd5 16. Nc4 Bxc4 17. Bxc4 Ne5 18. Qb3 Qxb3 19. Bxb3 Bc3 20. Rac1 Bxd4 21. exd4 Ng6 22. Rc7 h6 23. Be3 Nh4 24. Rfc1 Nf5 25. Rd7 Rfd8 26. Rcc7 Rxd7 27. Rxd7 Rc8 28. g3 a5 29. Ba4 Rb8 30. Bb5 Rc8 31. Bf4 g5 32. Be5 h5 33. d5 h4 34. dxe6 fxe6 35. g4 Nh6 36. h3 Nf7 37. Bf6 Rc1+ 38. Kg2 Rc8 39. Bd3 Rf8 40. Bg6 b5 41. Bxf7+ Rxf7 42. Rxf7 Kxf7 43. Bxg5 e5 44. Bd2 a4 45. Kf3 Kf6 46. Ke4 Ke6 47. f4 exf4 48. Kxf4 Kf6 49. g5+ Kg6 50. Kg4 b4 51. Bxb4 a3 52. Bxa3 Kh7 53. Kxh4 Kg6 54. Kg4 Kh7 55. h4 Kg6 56. h5+ Kh7 57. Kf5 Kg8 58. h6 Kh7 59. Bb2 Kg8 60. g6 Kf8 61. Kf6 Kg8 62. h7+ Kh8 63. Kf7# 1-0
0,wVt0mNiY,2014.07.27,09:13:07,tyi,morgan3,1538,1453,180+2,Rated Blitz game,1. e4 d5 2. Nf3 dxe4 3. Ng5 Be6 4. Nxe6 fxe6 5. Nc3 Qd4 6. d3 Nf6 7. Be3 Qd6 8. Nxe4 Nxe4 9. dxe4 Qxd1+ 10. Rxd1 g6 11. Bc4 Bg7 12. c3 Nc6 13. Bxe6 Ne5 14. f4 Rd8 15. Rxd8+ Kxd8 16. fxe5 c6 17. Bd4 Bxe5 18. Bxe5 Rf8 19. Rf1 Rxf1+ 20. Kxf1 h6 21. Kf2 g5 22. Kf3 c5 23. Kg4 b5 24. Kh5 b4 25. Kxh6 bxc3 26. Bxc3 c4 27. Bxc4 g4 28. Ba5+ Kd7 29. Kg5 e5 30. Kxg4 a6 31. Kf5 Ke7 32. Kxe5 Kd7 33. Bxa6 Ke8 34. h4 Kf8 35. h5 Kg8 36. g4 Kg7 37. Bc3 Kh6 38. Kf5 Kh7 39. g5 Kg8 40. Bc4+ Kh7 41. g6+ Kh6 42. Bd2+ Kxh5 43. g7 Kh4 44. g8=B Kg3 45. e5 Kf2 46. Bc3 Kf3 47. e6 Kg2 48. e7 Kg1 49. e8=B Kh2 50. a4 Kh1 51. a5 Kh2 52. a6 Kh1 53. a7 Kh2 54. a8=B Kg1 55. b4 Kh2 56. b5 Kg1 57. b6 Kh2 58. b7 Kg1 59. Bd4+ Kg2 60. b8=B+ Kh3 61. Bge6 Kh4 62. Bf6+ Kh3 63. Kg6# 1-0
0,FmxvhRSN,2014.07.27,09:55:47,cyber_partisan,bulletbaby,1203,1594,60+0,Rated Bullet game,1. e4 b6 2. d3 Bb7 3. g3 e6 4. Bg2 c5 5. Nf3 d5 6. O-O d4 7. c3 Bd6 8. cxd4 cxd4 9. Nxd4 e5 10. Nf3 Ne7 11. Bg5 f6 12. Be3 Ng6 13. Nh4 O-O 14. Nxg6 hxg6 15. Qf3 Qd7 16. g4 f5 17. gxf5 gxf5 18. Bh3 fxe4 19. Qg2 exd3 20. Bxd7 Bxg2 21. Be6+ Kh8 22. Kxg2 Rf6 23. f4 Rxe6 24. fxe5 Bxe5 25. Bg5 Nd7 26. Nd2 Rg6 27. Kh3 Rxg5 28. Rae1 Bf6 29. Re7 Ne5 30. Rf7 Kg8 31. Rc7 Kh7 32. Rfc1 Rh8 33. Ne4 Kg6# 0-1
0,F6eHuExR,2014.07.28,15:51:04,BEV,Rene_13,1704,1535,240+1,Rated Blitz game,1. e4 { [%eval 0.27] } 1... e5 { [%eval 0.26] } 2. Qh5?! { [%eval -0.24] } 2... d6 { [%eval -0.18] } 3. Bc4 { [%eval -0.09] } 3... Qe7 { [%eval 0.07] } 4. Nf3 { [%eval -0.11] } 4... Nf6 { [%eval -0.15] } 5. Qg5?! { [%eval -0.88] } 5... Nxe4 { [%eval -0.99] } 6. Qxe7+ { [%eval -0.93] } 6... Bxe7 { [%eval -0.91] } 7. d3 { [%eval -0.94] } 7... Bg4? { [%eval 2.03] } 8. dxe4 { [%eval 2.07] } 8... Bxf3?! { [%eval 2.58] } 9. gxf3 { [%eval 2.49] } 9... O-O { [%eval 2.74] } 10. Rg1 { [%eval 2.71] } 10... c6 { [%eval 3.08] } 11. Bh6 { [%eval 3.02] } 11... g6 { [%eval 3.38] } 12. Bxf8 { [%eval 3.38] } 12... Bxf8 { [%eval 3.46] } 13. Nc3 { [%eval 3.46] } 13... Nd7 { [%eval 3.46] } 14. Ne2 { [%eval 3.41] } 14... Nc5 { [%eval 3.45] } 15. b4 { [%eval 3.37] } 15... Na4 { [%eval 3.45] } 16. Bb3 { [%eval 3.35] } 16... Nb6 { [%eval 3.39] } 17. f4?! { [%eval 2.81] } 17... d5?! { [%eval 3.69] } 18. exd5 { [%eval 3.91] } 18... cxd5 { [%eval 4.2] } 19. fxe5 { [%eval 4.33] } 19... Re8 { [%eval 4.13] } 20. f4 { [%eval 4.31] } 20... Bxb4+ { [%eval 4.22] } 21. Kf2?! { [%eval 3.44] } 21... Rd8?! { [%eval 4.3] } 22. f5? { [%eval 3.02] } 22... d4?? { [%eval 6.32] } 23. fxg6 { [%eval 6.72] } 23... hxg6 { [%eval 6.82] } 24. Rxg6+ { [%eval 6.81] } 24... Kh7 { [%eval 6.89] } 25. Rg3 { [%eval 6.49] } 25... d3? { [%eval 8.65] } 26. Rxd3? { [%eval 7.16] } 26... Re8? { [%eval 12.64] } 27. Bxf7?? { [%eval 6.09] } 27... Rxe5 { [%eval 6.06] } 28. Bb3 { [%eval 5.94] } 28... Re8?? { [%eval 9.26] } 29. Rh3+ { [%eval 9.27] } 29... Kg6 { [%eval 9.29] } 30. Rg1+ { [%eval 9.21] } 30... Kf5?! { [%eval 12.0] } 31. Rf3+ { [%eval 11.65] } 31... Ke5 { [%eval 11.68] } 32. Rg5+?? { [%eval 6.9] } 32... Kd6 { [%eval 7.65] } 33. Rf6+?! { [%eval 6.78] } 33... Kc7 { [%eval 6.85] } 34. Rg7+ { [%eval 6.61] } 34... Kb8? { [%eval 8.29] } 35. Rfg6? { [%eval 5.83] } 35... a6? { [%eval 7.09] } 36. Rg8 { [%eval 7.04] } 36... Rxg8 { [%eval 7.13] } 37. Rxg8+ { [%eval 6.94] } 37... Kc7 { [%eval 7.13] } 38. c3 { [%eval 6.82] } 38... Bc5+ { [%eval 7.15] } 39. Nd4 { [%eval 7.03] } 39... Be7? { [%eval 8.11] } 40. Rg7 { [%eval 7.56] } 40... Kd8 { [%eval 8.32] } 41. Rxe7? { [%eval 6.56] } 41... Kxe7 { [%eval 6.47] } 42. h4 { [%eval 6.14] } 42... Kf6 { [%eval 6.15] } 43. Kg3 { [%eval 6.13] } 43... Kg6 { [%eval 6.29] } 44. Kg4 { [%eval 6.44] } 44... Kh6?! { [%eval 7.17] } 45. Nf5+ { [%eval 7.25] } 45... Kh7 { [%eval 7.41] } 46. h5 { [%eval 7.48] } 46... Nd7 { [%eval 7.59] } 47. Kg5 { [%eval 8.11] } 47... Ne5? { [%eval 9.12] } 48. Kf6? { [%eval 6.33] } 48... Ng4+ { [%eval 6.37] } 49. Ke7 { [%eval 6.52] } 49... Ne5?! { [%eval 7.05] } 50. Ke8?! { [%eval 6.27] } 50... b6 { [%eval 6.47] } 51. Bc2 { [%eval 6.77] } 51... Kh8 { [%eval 6.84] } 52. h6 { [%eval 7.59] } 52... a5? { [%eval 108.1] } 53. Ne7 { [%eval 46.82] } 53... b5 { [%eval 55.38] } 54. Ng6+ { [%eval 54.12] } 54... Nxg6 { [%eval 54.31] } 55. Bxg6 { [%eval #13] } 55... b4 { [%eval #8] } 56. cxb4 { [%eval #8] } 56... axb4 { [%eval #8] } 57. h7?! { [%eval 115.75] } 57... b3?! { [%eval #9] } 58. axb3 { [%eval #8] } 58... Kg7 { [%eval #8] } 59. b4 { [%eval #7] } 59... Kh8 { [%eval #7] } 60. b5 { [%eval #7] } 60... Kg7 { [%eval #7] } 61. b6 { [%eval #6] } 61... Kh8 { [%eval #5] } 62. b7 { [%eval #4] } 62... Kg7 { [%eval #4] } 63. b8=Q { [%eval #3] } 63... Kh8 { [%eval #1] } 64. Kf7# 1-0
0,kMgpE7fs,2014.07.28,19:58:45,Joa8quin,Vlader,1658,1912,600+5,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 h6 5. Be3 Bb6 6. O-O d6 7. Nc3 Nf6 8. h3 O-O 9. Qd2 Nh7 10. Nd5 Ne7 11. Bxh6 Nxd5 12. Bxg7 Kxg7 13. Bxd5 c6 14. Bb3 Be6 15. c4 Bc5 16. Rae1 f5 17. a3 f4 18. Qe2 Ng5 19. Nh2 f3 20. gxf3 Bxh3 21. Kh1 Bxf1 22. Qxf1 Qf6 23. Bd1 Rh8 24. Qg2 Kf7 25. Kg1 Nh3+ 26. Kh1 Nxf2+ 27. Kg1 Nxd1+ 28. Kf1 Ne3+ 29. Rxe3 Bxe3 30. Ng4 Qg5 31. Ke2 Bf4 32. Kd1 Rag8 33. Qf1 Rh4 34. Kc2 Rgh8 35. Kb3 Qd8 36. Qe1 Rh1 37. Qc3 Rf1 38. d4 exd4 39. Qxd4 Rxf3+ 40. Ka2 Qg5 41. Nf2 Qe5 42. Qxa7 Rh2 43. Qxb7+ Ke6 44. Qc8+ Kf6 45. Ng4+ Kg5 46. Nxe5 Bxe5 47. Qg8+ Kf4 48. Qf7+ Ke3 49. Qa7+ c5 50. a4 Rxb2+ 51. Ka3 Kxe4# 0-1
0,fN16xJJb,2014.07.29,03:34:45,dannyflack,titu00,1416,1310,480+5,Rated Classical game,1. e4 e5 2. Nf3 d6 3. Bc4 a6 4. d3 b5 5. Bb3 c5 6. a3 Nc6 7. Ng5 f6 8. Nf7 Qa5+ 9. Qd2 Qxd2+ 10. Bxd2 Nd4 11. Nxh8 c4 12. dxc4 bxc4 13. Bxc4 Nxc2+ 14. Kd1 Nxa1 15. Bxg8 Rb8 16. Bc3 Ke7 17. Bxh7 Bg4+ 18. f3 Bh5 19. Nd2 Kd7 20. Bf5+ Kc6 21. Ng6 Nb3 22. Nxf8 Nxd2 23. Kxd2 Rxf8 24. Rc1 Kb7 25. Bb4 Rd8 26. Ba5 Rb8 27. Rc7+ Ka8 28. Rc8 Ka7 29. Rxb8 Kxb8 30. Bb4 Be8 31. Bxd6+ Kb7 32. h4 Kc6 33. Bb4 Kb5 34. g4 a5 35. Bc3 a4 36. g5 fxg5 37. hxg5 Kc4 38. Be6+ Kb5 39. Ke3 Bc6 40. f4 exf4+ 41. Kxf4 Kc5 42. Bd5 Bxd5 43. exd5 Kxd5 44. Kf5 Kd6 45. Bxg7 Ke7 46. Bc3 Kf7 47. g6+ Kg8 48. Kf6 Kh8 49. Kf7# 1-0
