number,path,date,time,white,black,white elo,black elo,time control,event,moves
4,Z70PkUMB,2015.11.02,11:43:15,blazob,unikaliny,1132,1134,300+0,Rated Blitz game,1. d4 d5 2. Nf3 Nf6 3. g3 Bf5 4. Bg2 Nc6 5. O-O Nb4 6. Ne1 h5 7. a3 Nc6 8. Nc3 h4 9. gxh4 Rxh4 10. Bg5 Rh8 11. e4 Nxe4 12. Nxe4 Bxe4 13. f3 Bf5 14. Bf4 g5 15. Bxg5 Qd6 16. f4 f6 17. Bxf6 Qxf6 18. Nf3 Be4 19. Qe2 Nxd4 20. Qb5+ Nxb5 21. Rae1 Bxf3 22. Rxf3 Nd4 23. Rd3 Nxc2 24. Rxd5 Nxe1 25. Rd1 Nxg2 26. Rf1 Ne3 27. Re1 Qg6+ 28. Kf2 Ng4+ 29. Kf3 Nxh2+ 30. Ke2 Qg2+ 31. Kd1 Qxb2 32. a4 O-O-O# 0-1
0,QRFblB9e,2015.11.02,13:41:43,legolas1973,lucallme,1799,1387,600+0,Rated Classical game,1. e4 e5 2. Nf3 d6 3. Bc4 Nf6 4. d3 Bd7 5. O-O b5 6. Bb3 a5 7. a3 a4 8. Ba2 Qe7 9. Bg5 Be6 10. Nc3 Bxa2 11. Rxa2 Qe6 12. Bxf6 Qxf6 13. Nd5 Qd8 14. Qd2 c6 15. Ne3 Nd7 16. c3 Nf6 17. Raa1 g6 18. h3 d5 19. exd5 Nxd5 20. Nxe5 Bh6 21. Nxc6 Bxe3 22. fxe3 Qc7 23. Nd4 O-O 24. Nxb5 Qg3 25. Qf2 Qxe3 26. Qxe3 Nxe3 27. Rf3 Rfe8 28. Re1 Nf5 29. Rxe8+ Rxe8 30. Rf2 Re3 31. d4 Re8 32. Kh2 Rb8 33. Nc7 Rb3 34. Nd5 Nd6 35. Ne3 h5 36. Re2 f5 37. Kg3 Kh7 38. Kf4 Rb5 39. c4 Rb3 40. c5 Nb5 41. d5 Kh6 42. c6 Nd4 43. Rd2 g5+ 44. Ke5 Rxe3+ 45. Kxd4 Re4+ 46. Kc5 g4 47. c7 Re8 48. d6 gxh3 49. gxh3 Rc8 50. Kc6 f4 51. d7 Rf8 52. d8=Q Rf6+ 53. Rd6 f3 54. Rxf6+ Kg5 55. Rxf3+ Kg6 56. Qd4 Kg5 57. Qxa4 Kh6 58. c8=Q Kg5 59. b4 Kg6 60. b5 Kg5 61. b6 Kg6 62. b7 Kg5 63. b8=Q Kg6 64. Qab4 Kg5 65. a4 Kg6 66. a5 Kg5 67. a6 Kg6 68. a7 Kg5 69. a8=Q Kg6 70. Ra3 Kf7 71. h4 Kf6 72. Q4b7 Kg6 73. Ra6 Kf6 74. Kc5# 1-0
0,Awum4WTA,2015.11.02,15:50:09,Mrinal_singh,pavlentiy,1427,1229,900+0,Rated Classical game,1. e4 c5 2. Bc4 e6 3. Nf3 b6 4. O-O Bb7 5. d4 Bxe4 6. dxc5 Bxf3 7. gxf3 Bxc5 8. Be3 d5 9. Bxc5 bxc5 10. Bb5+ Nd7 11. Qxd5 exd5 12. Nc3 a6 13. Bxd7+ Qxd7 14. Rfd1 Nf6 15. Re1+ Kd8 16. Rad1 d4 17. Ne4 Nxe4 18. Rxe4 f5 19. Rf4 g6 20. c3 Re8 21. cxd4 cxd4 22. Rfxd4 Qxd4 23. Rxd4+ Ke7 24. b4 Rad8 25. Rxd8 Rxd8 26. a4 Rd1+ 27. Kg2 g5 28. b5 h5 29. bxa6 g4 30. a7 Rd8 31. fxg4 fxg4 32. Kg3 Ra8 33. h4 Rxa7 34. Kf4 Rxa4+ 35. Kg5 Ra5+ 36. Kh6 Kf6 37. f4 g3 38. f5 g2 39. Kh7 g1=Q 40. Kh8 Kxf5 41. Kh7 Qc5 42. Kh6 Ra6+ 43. Kxh5 Kf4# 0-1
5,X76YPgNA,2015.11.02,21:28:16,Hovo888,MrPhilosophe,1678,1700,420+7,Rated Classical game,1. d4 { [%eval 0.17] } 1... c5 { [%eval 0.32] } 2. dxc5 { [%eval 0.17] } 2... Qa5+ { [%eval 0.62] } 3. Nc3 { [%eval 0.63] } 3... e6 { [%eval 0.6] } 4. a3 { [%eval 0.55] } 4... Bxc5 { [%eval 0.55] } 5. Bf4 { [%eval 0.37] } 5... Qb6 { [%eval 0.64] } 6. e3 { [%eval 0.62] } 6... Qxb2?! { [%eval 1.59] } 7. Ne4? { [%eval -1.0] } 7... Bxa3? { [%eval 0.24] } 8. Nf3 { [%eval -0.25] } 8... Bb4+ { [%eval -0.11] } 9. Nfd2 { [%eval -0.2] } 9... Bxd2+ { [%eval -0.22] } 10. Nxd2 { [%eval -0.17] } 10... Nf6?! { [%eval 0.56] } 11. Bxb8? { [%eval -0.5] } 11... Rxb8 { [%eval -0.63] } 12. Rxa7 { [%eval -0.5] } 12... O-O { [%eval -0.65] } 13. Bd3 { [%eval -0.64] } 13... b5 { [%eval -0.26] } 14. O-O { [%eval -0.47] } 14... b4 { [%eval -0.19] } 15. Nb3 { [%eval -0.33] } 15... Nd5 { [%eval -0.08] } 16. Qh5 { [%eval -0.22] } 16... g6 { [%eval -0.11] } 17. Qh4 { [%eval -0.33] } 17... Bb7 { [%eval -0.28] } 18. Nc5 { [%eval -0.14] } 18... Bc6 { [%eval -0.32] } 19. Nxd7 { [%eval -0.29] } 19... Bxd7 { [%eval -0.34] } 20. Rxd7 { [%eval -0.31] } 20... Qc3 { [%eval -0.23] } 21. Rd1? { [%eval -2.07] } 21... Ra8? { [%eval -0.27] } 22. h3? { [%eval -1.48] } 22... Qc6 { [%eval -1.25] } 23. Rxd5 { [%eval -1.28] } 23... Qxd5 { [%eval -1.27] } 24. Qxb4 { [%eval -1.31] } 24... Rfb8 { [%eval -1.18] } 25. Qf4 { [%eval -1.19] } 25... Qh5 { [%eval -1.2] } 26. f3 { [%eval -1.39] } 26... Qc5 { [%eval -1.38] } 27. Kh2 { [%eval -1.52] } 27... Rb6 { [%eval -1.4] } 28. Be4 { [%eval -1.18] } 28... Rab8 { [%eval -1.17] } 29. Rd7 { [%eval -1.2] } 29... Qf8 { [%eval -1.02] } 30. c4 { [%eval -1.37] } 30... Rd8 { [%eval -1.58] } 31. Ra7 { [%eval -1.85] } 31... Qd6?! { [%eval -0.96] } 32. Qxd6 { [%eval -1.44] } 32... Rbxd6 { [%eval -1.55] } 33. c5 { [%eval -1.37] } 33... Rd2 { [%eval -1.25] } 34. c6?! { [%eval -2.09] } 34... f5 { [%eval -1.91] } 35. c7 { [%eval -1.95] } 35... Rc8 { [%eval -2.09] } 36. Ra8 { [%eval -2.47] } 36... Rxa8 { [%eval -2.45] } 37. Bxa8 { [%eval -2.48] } 37... Rc2 { [%eval -2.46] } 38. Bb7 { [%eval -2.94] } 38... Rxc7 { [%eval -2.84] } 39. Ba6?! { [%eval -3.46] } 39... Kf7?! { [%eval -2.69] } 40. Bc4?? { [%eval -7.73] } 40... Kf6?? { [%eval -3.9] } 41. Bb3 { [%eval -4.16] } 41... h6 { [%eval -3.72] } 42. Ba4 { [%eval -3.89] } 42... Ra7 { [%eval -3.41] } 43. Bc6 { [%eval -3.52] } 43... Ra3 { [%eval -3.61] } 44. e4 { [%eval -3.54] } 44... fxe4? { [%eval -2.41] } 45. Bxe4 { [%eval -2.98] } 45... g5 { [%eval -2.86] } 46. Kg3 { [%eval -2.9] } 46... h5?! { [%eval -2.14] } 47. Kh2?! { [%eval -2.81] } 47... h4 { [%eval -5.4] } 48. Bb7 { [%eval -4.85] } 48... Ke5? { [%eval -2.83] } 49. Bc8? { [%eval -5.48] } 49... Rc3 { [%eval -5.74] } 50. Bb7?! { [%eval -6.36] } 50... Kf4 { [%eval -5.62] } 51. Be4 { [%eval -5.88] } 51... e5 { [%eval -6.96] } 52. Bb7 { [%eval -6.39] } 52... Ke3 { [%eval -12.32] } 53. Be4?! { [%eval #-12] } 53... Kf2 { [%eval #-11] } 54. Bd5 { [%eval #-11] } 54... Rc1 { [%eval #-10] } 55. Bb7 { [%eval #-10] } 55... Rg1 { [%eval #-9] } 56. g4 { [%eval #-1] } 56... hxg3# 0-1
0,ZZNBxfEF,2015.11.02,21:56:35,diamanti,WilburWhateley,1882,1824,300+0,Rated Blitz game,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. exd5 Qxd5 5. Nf3 Nf6 6. Be2 O-O 7. O-O Bxc3 8. bxc3 b6 9. a4 Ba6 10. Bxa6 Nxa6 11. Qd3 Qb7 12. Ne5 c5 13. Bg5 Nd5 14. Qf3 f6 15. Bxf6 Rxf6 16. Qe4 Rf4 17. Qe1 cxd4 18. cxd4 Rxd4 19. Nf3 Rf4 20. Qxe6+ Qf7 21. Qc6 Nac7 22. Ne5 Qe6 23. Qxe6+ Nxe6 24. Rad1 Ndc7 25. g3 Rxa4 26. Rd7 Rd4 27. Re7 Re8 28. Rxe8+ Nxe8 29. Nc6 Rd7 30. Re1 N8c7 31. Nxa7 Nd4 32. Rc1 Ne2+ 33. Kg2 Nxc1 34. Nc6 Rd2 35. Ne7+ Kf7 36. Nf5 Rxc2 37. Nd6+ Ke6 38. Ne4 Nd3 39. Kf3 Nxf2 40. Nxf2 Rxf2+ 41. Kxf2 b5 42. Ke3 Kf5 43. Kd4 Kg4 44. Kc3 Kh3 45. Kb4 Kxh2 46. Kb3 Kxg3 47. Kb4 h5 48. Kc5 h4 49. Kc6 h3 50. Kxc7 b4 51. Kc6 b3 52. Kd6 b2 53. Ke6 b1=Q 54. Kf7 h2 55. Kxg7 h1=Q 56. Kg8 Qhf1 57. Kg7 Qb7+ 58. Kg6 Qbg2 59. Kg5 Kh2+ 60. Kh4 Qfh1 61. Kh5 Kg1# 0-1
0,5zFX06ob,2015.11.02,23:01:49,trippinboris,JohnAODowd,1581,1717,180+0,Rated Blitz tournament https://lichess.org/tournament/tqnIgeYl,1. e4 c5 2. c3 e5 3. d3 d6 4. f4 Nc6 5. fxe5 Nxe5 6. Nf3 Bg4 7. d4 Nxf3+ 8. gxf3 Qh4+ 9. Ke2 Bh5 10. Bg2 Qxe4+ 11. Kf2 Qh4+ 12. Ke2 O-O-O 13. Qa4 Re8+ 14. Kd3 Bg6+ 15. Kc4 a6 16. Qxe8+ Qd8 17. Bh3+ Kc7 18. Qe2 b5+ 19. Kb3 c4+ 20. Kb4 d5+ 21. Ka5 Kb7# 0-1
0,SqrRUiVL,2015.11.03,05:32:02,Sheriff_pr,Tyler127,1441,1034,600+10,Rated Classical game,1. d4 d5 2. Nf3 e5 3. Nxe5 c5 4. c4 Nd7 5. Nc3 Nxe5 6. dxe5 Nf6 7. exf6 gxf6 8. Qxd5 Be6 9. Qxd8+ Kxd8 10. e4 Bxc4 11. Bxc4 b5 12. Nxb5 Rb8 13. Nxa7 Rg8 14. Nc6+ Kc8 15. Nxb8 Kxb8 16. Bxf7 Rxg2 17. Bf4+ Ka7 18. O-O-O Rg7 19. Bd5 Rd7 20. e5 fxe5 21. Bxe5 Rxd5 22. Rxd5 h5 23. Bd6 Kb7 24. Bxc5 Kc6 25. Bxf8 Kxd5 26. Re1 h4 27. a4 Kd4 28. a5 Kd3 29. a6 Kc4 30. a7 Kb3 31. a8=Q h3 32. Qc8 Ka2 33. Qc4+ Ka1 34. Kc2# 1-0
0,PYbyzZDa,2015.11.03,05:43:09,BrunoST,aleklll,1630,1646,600+0,Rated Classical tournament https://lichess.org/tournament/di97VRky,1. c4 g6 2. Nc3 Bg7 3. a3 d6 4. e3 Nf6 5. d4 O-O 6. b3 a5 7. Bb2 Qe8 8. Nf3 Nc6 9. Bd3 e5 10. d5 Ne7 11. Ne4 c6 12. Nxf6+ Bxf6 13. Be4 Bg4 14. h3 cxd5 15. cxd5 Bd7 16. g3 Bb5 17. Nh4 Bxh4 18. gxh4 f5 19. Bf3 e4 20. Be2 Rc8 21. h5 Rc5 22. Qd4 Rf6 23. Qxf6 Qf8 24. Qh8+ Kf7 25. hxg6+ hxg6 26. Qh7+ Ke8 27. Bxb5+ Rxb5 28. Bg7 Qf7 29. Qh8+ Ng8 30. Rc1 Kd7 31. Bd4 Rxb3 32. Qg7 Qxg7 33. Bxg7 Rxa3 34. O-O b5 35. Ra1 Rxa1 36. Rxa1 a4 37. Rb1 a3 38. Rxb5 Ne7 39. Ra5 Nxd5 40. Rxd5 Kc6 41. Ra5 d5 42. Rxa3 g5 43. Bf6 g4 44. h4 Kb5 45. h5 Kb4 46. Ra6 Kc4 47. h6 Kd3 48. h7 Ke2 49. h8=Q Kf3 50. Qh1+ Ke2 51. Ra2+ Ke1 52. Kg2# 1-0
1,bZgTCcuN,2015.11.03,07:53:30,vladimir777,Kosor,1795,1626,300+2,Rated Blitz game,1. e4 g6 2. f4 Bg7 3. Nf3 c6 4. d4 c5 5. c3 cxd4 6. cxd4 Nc6 7. Bc4 Qb6 8. e5 Qb4+ 9. Nbd2 b5 10. a3 Qa5 11. b4 Nxb4 12. Bb2 bxc4 13. axb4 Qxb4 14. Qc2 a5 15. Bc3 Qb5 16. O-O Bb7 17. Rfb1 Qc6 18. Bxa5 Nh6 19. Qxc4 Qxc4 20. Nxc4 Bxf3 21. gxf3 Nf5 22. Bb6 Rc8 23. Rb4 O-O 24. Bc5 d6 25. exd6 exd6 26. Nxd6 Rxc5 27. Nxf5 Rxf5 28. Raa4 Rxf4 29. Kf2 Re8 30. Kg3 Rf5 31. Rb3 Rd5 32. Rd3 Red8 33. Kf4 Rxd4+ 34. Raxd4 Rxd4+ 35. Rxd4 Bxd4 36. Ke4 Bg1 37. h3 Bf2 38. Ke5 Kg7 39. f4 Bg3 40. Ke4 Kf6 41. Kf3 Bh2 42. Kg2 Bxf4 43. Kf3 Bg5 44. Kg4 h5+ 45. Kf3 Ke5 46. Kg3 f5 47. h4 Bf4+ 48. Kf3 g5 49. hxg5 Bxg5 50. Kg3 h4+ 51. Kf3 Bd2 52. Ke2 Bg5 53. Kf3 f4 54. Kg4 Be7 55. Kf3 Kf5 56. Kg2 Kg4 57. Kh2 Bd6 58. Kg2 f3+ 59. Kf2 Bc5+ 60. Kf1 Kg3 61. Ke1 Kg2 62. Kd2 f2 63. Kd3 f1=Q+ 64. Ke4 Qf2 65. Kd5 Qd4+ 66. Ke6 h3 67. Kf5 h2 68. Ke6 Bd6 69. Kf5 Qe5+ 70. Kg4 Qg3+ 71. Kf5 Kf3 72. Ke6 Ke4 73. Kd7 Qg7+ 74. Kc6 Qc7+ 75. Kb5 Kd4 76. Ka6 Qc5 77. Kb7 Kd5 78. Ka8 Kc4 79. Kb7 Kb5 80. Ka8 h1=B# 0-1
0,txhhCW3F,2015.11.03,08:54:56,johnsama,caetano50,1663,1708,300+0,Rated Blitz game,1. e4 e5 2. Bc4 Bc5 3. Bxf7+ Kxf7 4. Qh5+ Kf8 5. Qf3+ Qf6 6. Qg3 d6 7. Nf3 Ne7 8. Nc3 Be6 9. O-O Ng6 10. d3 Nf4 11. Bxf4 Qxf4 12. Qxf4+ exf4 13. d4 Bb4 14. d5 Bg4 15. Nb5 Ba5 16. Ng5 h6 17. f3 Bd7 18. Ne6+ Bxe6 19. dxe6 a6 20. Nd4 Bb6 21. c3 Ke7 22. Kh1 Bxd4 23. cxd4 Kxe6 24. Rac1 c6 25. d5+ cxd5 26. exd5+ Kxd5 27. Rfd1+ Ke6 28. Rc7 Nc6 29. Re1+ Ne5 30. Rxg7 Rhf8 31. Rxb7 Rab8 32. Ra7 Rxb2 33. Rxa6 Rf6 34. Rd1 Nc4 35. h3 Ke5 36. Re1+ Ne3 37. Ra5+ d5 38. Ra8 Rg6 39. Re8+ Kd4 40. g4 fxg3 41. Ra8 g2+ 42. Kg1 Rf6 43. Ra4+ Nc4 44. Rd1+ Kc3 45. Rc1+ Kd2 46. Rcxc4 dxc4 47. Rxc4 Kd3 48. Rc1 Rxf3 49. Rd1+ Ke2 50. Rc1 Rf1+ 51. Rxf1 gxf1=Q+ 52. Kh2 Kf3# 0-1
0,cGEQ2sDg,2015.11.03,10:44:33,Chess_legend_rus,kankertyfus,2034,1838,60+0,Rated Bullet tournament https://lichess.org/tournament/5ochOOBz,1. e4 { [%eval 0.24] } 1... e6 { [%eval 0.24] } 2. d4 { [%eval 0.12] } 2... d5 { [%eval 0.21] } 3. Nc3 { [%eval 0.16] } 3... Bb4 { [%eval 0.2] } 4. e5 { [%eval 0.07] } 4... Ne7 { [%eval -0.08] } 5. Qg4 { [%eval 0.14] } 5... c5 { [%eval 0.06] } 6. a3?! { [%eval -0.62] } 6... Bxc3+?! { [%eval 0.0] } 7. bxc3 { [%eval -0.06] } 7... Qc7 { [%eval 0.32] } 8. Qxg7 { [%eval 0.32] } 8... Rg8 { [%eval 0.32] } 9. Qxh7 { [%eval 0.34] } 9... cxd4 { [%eval 0.39] } 10. Qd3 { [%eval 0.11] } 10... dxc3 { [%eval 0.14] } 11. f4 { [%eval -0.04] } 11... Nbc6?! { [%eval 0.47] } 12. Nf3 { [%eval 0.44] } 12... Bd7 { [%eval 0.63] } 13. a4? { [%eval -1.57] } 13... O-O-O? { [%eval 0.37] } 14. Ba3 { [%eval -0.05] } 14... Nf5 { [%eval 0.2] } 15. g3 { [%eval 0.0] } 15... Na5?! { [%eval 0.85] } 16. Bh3 { [%eval 0.89] } 16... Nc4 { [%eval 1.19] } 17. Bxf5 { [%eval 1.04] } 17... exf5 { [%eval 1.12] } 18. Qxd5?? { [%eval -7.97] } 18... Bc6?? { [%eval 0.8] } 19. Qxc4 { [%eval 0.8] } 19... Bxf3 { [%eval 0.73] } 20. Qxc7+ { [%eval 0.86] } 20... Kxc7 { [%eval 0.7] } 21. O-O { [%eval 0.68] } 21... Be4 { [%eval 0.63] } 22. Bd6+ { [%eval 0.72] } 22... Kc8 { [%eval 1.0] } 23. Ra3 { [%eval 1.1] } 23... Bxc2?? { [%eval 6.0] } 24. Rxc3+ { [%eval 6.18] } 24... Kd7 { [%eval 5.97] } 25. Rc7+?! { [%eval 5.44] } 25... Ke6 { [%eval 5.42] } 26. Re7+? { [%eval 2.93] } 26... Kd5 { [%eval 2.82] } 27. Rc1 { [%eval 2.58] } 27... Be4?? { [%eval 6.27] } 28. Rc5+?? { [%eval 1.89] } 28... Kd4 { [%eval 1.98] } 29. Rc1 { [%eval 1.8] } 29... Ke3 { [%eval 1.98] } 30. Re1+ { [%eval 2.1] } 30... Kf3 { [%eval 1.91] } 31. Rf1+ { [%eval 2.11] } 31... Kg4 { [%eval 2.12] } 32. Rc7? { [%eval 0.87] } 32... Rc8 { [%eval 0.8] } 33. Rxf7?! { [%eval 0.0] } 33... Rc2 { [%eval 0.0] } 34. h3+?? { [%eval #-8] } 34... Kxg3 { [%eval #-7] } 35. Rg7+ { [%eval #-6] } 35... Rxg7 { [%eval #-5] } 36. Bc5 { [%eval #-1] } 36... Kxh3# 0-1
5,X6q9MLjS,2015.11.03,11:11:47,doc3,chodevant,1870,1833,180+0,Rated Blitz game,1. e4 c5 2. Nf3 d6 3. Bc4 e6 4. O-O a6 5. c3 Nf6 6. Re1 b5 7. a3 bxc4 8. Qe2 Bb7 9. Qxc4 Be7 10. d3 O-O 11. Bf4 d5 12. exd5 exd5 13. Qb3 Bc6 14. Nbd2 Bd6 15. Bg5 h6 16. Bh4 g5 17. Bg3 Bxg3 18. hxg3 Nbd7 19. Qc2 Qb6 20. d4 c4 21. Ne5 Rab8 22. Rab1 Nxe5 23. Rxe5 Ne4 24. Nxe4 dxe4 25. Rc5 Qb7 26. Rxc4 e3 27. f3 e2 28. Qxe2 Bb5 29. b3 Bxc4 30. Qxc4 Qb5 31. Qc7 Rb7 32. Qd6 Qb6 33. Qe5 Qe6 34. Qa5 Rb5 35. Qc7 Rxb3 36. Rxb3 Qxb3 37. Qc6 Qd1+ 38. Kh2 h5 39. Qxa6 h4 40. Qf6 hxg3+ 41. Kxg3 Qe1+ 42. Kh2 Qh4+ 43. Kg1 Re8 44. Qe5 Rxe5 45. dxe5 Qe1+ 46. Kh2 Qxe5+ 47. Kh3 Qxc3 48. Kg4 Qxa3 49. Kxg5 Qc1+ 50. Kg4 Kg7 51. Kg3 Kg6 52. Kg4 f5+ 53. Kg3 Qe1+ 54. Kh3 f4 55. Kh2 Qg3+ 56. Kh1 Kg5 57. Kg1 Kh4 58. Kh1 Qe1+ 59. Kh2 Qf1 60. g4 fxg3# 0-1
0,iQWi5wBW,2015.11.03,11:16:08,wathiq2014,Drticka,1705,1535,180+0,Rated Blitz game,1. e4 e5 2. d3 Nc6 3. Be3 Nf6 4. Be2 d6 5. Nf3 h6 6. a3 Be7 7. Nc3 a6 8. Qd2 Be6 9. O-O-O O-O 10. h3 b5 11. g4 Nd7 12. Nd5 Nc5 13. Rdg1 a5 14. Nxe7+ Qxe7 15. g5 h5 16. Nh4 g6 17. f4 exf4 18. Bxf4 b4 19. Be3 bxa3 20. bxa3 Qd7 21. d4 Na4 22. d5 Ne5 23. dxe6 Qxe6 24. Bxh5 Qa2 25. Kd1 Nc4 26. Qc1 gxh5 27. g6 f6 28. Nf5 Rfe8 29. Ke2 Rab8 30. g7 Rb2 31. Nh6+ Kh7 32. g8=Q+ Rxg8 33. Nxg8 Rxc2+ 34. Qxc2 Qxc2+ 35. Kf3 Ne5+ 36. Kf4 Nc5 37. Nxf6+ Kh6 38. Kf5# 1-0
0,a4q9cjdQ,2015.11.03,11:25:51,extad2,metamater,1541,1856,60+0,Rated Bullet game,1. g3 d5 2. Bg2 e6 3. f3 f5 4. e3 Nf6 5. Ne2 c5 6. O-O Nc6 7. d3 Bd6 8. c3 O-O 9. Nd2 Bd7 10. b3 b6 11. Bb2 Qc7 12. d4 cxd4 13. exd4 Rae8 14. c4 dxc4 15. bxc4 e5 16. dxe5 Nxe5 17. Nf4 Bc6 18. Rc1 g5 19. Bxe5 Bxe5 20. Nd5 Bxd5 21. cxd5 Qd6 22. Rc6 Qxd5 23. Rxf6 Bxf6 24. f4 Qc5+ 25. Kh1 gxf4 26. gxf4 Kh8 27. Qh5 Rg8 28. Nf3 Qe3 29. Ng5 Bxg5 30. fxg5 Qxg5 31. Qxg5 Rxg5 32. Bh3 Kg7 33. Bxf5 Rf8 34. Rg1 Rxg1+ 35. Kxg1 Rxf5 36. Kg2 Ra5 37. h3 Rxa2+ 38. Kg3 Ra3+ 39. Kh4 Rxh3+ 40. Kxh3 Kf6 41. Kg4 Ke5 42. Kh4 Kd4 43. Kh5 b5 44. Kh6 b4 45. Kxh7 a5 46. Kg7 a4 47. Kf6 a3 48. Ke6 b3 49. Kd6 a2 50. Kc6 b2 51. Kd6 b1=Q 52. Kc6 a1=Q 53. Kd6 Qbb2 54. Ke6 Qac1 55. Kd6 Kc3 56. Kc6 Kb3+ 57. Kb6 Ka2+ 58. Ka6 Qca1 59. Ka5 Kb1# 0-1
5,bJtXlWLC,2015.11.03,13:13:48,budimarsel,khajepour,1861,1552,480+0,Rated Classical game,1. e4 d5 2. e5 e6 3. d4 Qh4 4. Nf3 Qd8 5. Bd3 Ne7 6. Bg5 h6 7. Be3 g5 8. Nbd2 b6 9. O-O Ba6 10. c4 dxc4 11. Nxc4 Nbc6 12. Qa4 b5 13. Qxa6 Nb4 14. Qa3 Nbd5 15. Ncd2 b4 16. Qa4+ c6 17. Rac1 Nf5 18. Nc4 Nfxe3 19. fxe3 Ne7 20. Nd6+ Kd7 21. Qxb4 Nd5 22. Qb7+ Nc7 23. Qxc6+ Ke7 24. Nxg5 f5 25. exf6# 1-0
0,u34CDIXl,2015.11.03,15:36:24,topolyok,sheks65,1725,1575,900+2,Rated Classical game,1. e4 c5 2. Bc4 Nc6 3. Nf3 Nf6 4. d3 e5 5. Ng5 d5 6. exd5 Nxd5 7. Qf3 Be6 8. Nxe6 fxe6 9. O-O Nd4 10. Qd1 Qf6 11. c3 Nc6 12. Bb5 a6 13. Bxc6+ bxc6 14. Be3 Bd6 15. h3 O-O 16. c4 Nf4 17. Nc3 Rad8 18. Bxf4 Qxf4 19. Ne4 h6 20. Qe2 Be7 21. Rad1 g5 22. g3 Qf3 23. Qe3 Qxe3 24. fxe3 h5 25. Rxf8+ Rxf8 26. Kg2 h4 27. g4 Kg7 28. b3 Rd8 29. Kf2 Kg6 30. Ke2 Rd7 31. Rf1 Rd8 32. Nc3 Rf8 33. Rxf8 Bxf8 34. Na4 Bd6 35. Nb6 Kf6 36. Nd7+ Ke7 37. Nb6 Kd8 38. Kf3 Kc7 39. Na4 Kb7 40. Ke4 a5 41. d4 cxd4 42. exd4 exd4 43. Kxd4 e5+ 44. Ke4 Kc7 45. Kf5 Kd7 46. Kxg5 Ke6 47. Kxh4 e4 48. Nc3 Ke5 49. g5 Kf4 50. g6 e3 51. Ne2+ Kf3 52. Nd4+ Kf2 53. g7 e2 54. Nxe2 Be7+ 55. Kg4 Bf6 56. g8=Q Kxe2 57. Qe6+ Kf2 58. Qxf6+ Ke2 59. Qxc6 Kd2 60. Qa4 Ke2 61. Qxa5 Kd3 62. c5 Ke3 63. c6 Kd3 64. c7 Kd4 65. c8=Q Kd3 66. Qca8 Kd4 67. b4 Kd3 68. b5 Kd4 69. b6 Kc4 70. b7 Kd4 71. b8=Q Kc4 72. Qh8 Kd3 73. Qag8 Ke4 74. Qah5 Kd3 75. a4 Ke4 76. a5 Kd3 77. a6 Kd2 78. a7 Kd3 79. a8=Q Ke3 80. Q5h7 Kd2 81. h4 Ke3 82. h5 Kd2 83. h6 Ke2 84. Qhg6 Ke3 85. h7 Kd2 86. Qhg7 Ke3 87. h8=Q Kd2 88. Qad8+ Ke3 89. Qge7+ Kf2 90. Q8f7+ Kg2 91. Kf5+ Kf3 92. Kg5+ Kg3 93. Kh6+ Kh3 94. Kg7# 1-0
0,m0Q4LggJ,2015.11.03,18:09:55,arhatvvl,Maximator,1611,1853,180+0,Rated Blitz game,1. e3 e5 2. d4 exd4 3. exd4 d5 4. Qe2+ Be7 5. Nf3 Nf6 6. Nc3 O-O 7. Bg5 c6 8. O-O-O Bg4 9. Re1 Re8 10. Bxf6 gxf6 11. h3 Bh5 12. g4 Bg6 13. Nh4 Nd7 14. Nxg6 fxg6 15. Qd3 Bd6 16. Bg2 Qc7 17. h4 Kf7 18. h5 Rxe1+ 19. Rxe1 Re8 20. Rxe8 Kxe8 21. Qe3+ Kf7 22. Qh6 Nf8 23. hxg6+ hxg6 24. Nxd5 cxd5 25. Bxd5+ Ke8 26. Qe3+ Qe7 27. Qc3 Bf4+ 28. Kd1 Nd7 29. Qc8+ Qd8 30. Bf7+ Ke7 31. Qxd8+ Kxd8 32. Bxg6 Ke7 33. Bf5 b6 34. Ke2 Nf8 35. Kd3 Ne6 36. Ke4 Bc1 37. b4 Kd6 38. c4 Ng5+ 39. Kd3 Bb2 40. c5+ bxc5 41. dxc5+ Kd5 42. f4 Nf3 43. Be4+ Ke6 44. Bxf3 Ba3 45. Kc4 f5 46. g5 Bc1 47. g6 Bxf4 48. g7 Kf7 49. Kd5 Kxg7 50. Ke6 Bd2 51. b5 Kf8 52. Kxf5 Ke7 53. Ke5 Kd8 54. Kd6 Kc8 55. Kc6 Be3 56. a4 Bf4 57. a5 Bd2 58. a6 Bf4 59. b6 axb6 60. cxb6 Kb8 61. a7+ Ka8 62. Kd7# 1-0
